name,rating,cost,cuisine,rating_count_num,city
Maan Bakery,3.89446135316808,150.0,"Pizzas,Beverages",0.0,Indore
Only butter chicken,3.89446135316808,200.0,"North Indian,Fast Food",0.0,Indore
The Cake Island,3.89446135316808,200.0,"Bakery,Desserts",0.0,Indore
Chakhna Cafe,2.8,250.0,"Indian,Beverages",20.0,Indore
MY SANDWICH,3.89446135316808,200.0,"Fast Food,Beverages",0.0,Indore
Dhaba Singh,3.89446135316808,300.0,"Fast Food,Snacks",0.0,Indore
FruitOn Natural Fruit Ice Cream,3.89446135316808,182.0,"Ice Cream,Beverages",0.0,Indore
3 Moms' Kitchen,4.1,250.0,"Indian,North Indian",50.0,Indore
Dal Bati Surma,4.1,200.0,"North Indian,Rajasthani",100.0,Indore
Fatafat Wala by am pm,3.4,300.0,"Indian,North Indian",20.0,Indore
Prayas Foods,3.89446135316808,150.0,"Street Food,Snacks",0.0,Indore
Shri Agrawal Sweets & Namkeen,3.89446135316808,300.0,"Sweets,Snacks",0.0,Indore
Lunch Box Factory,3.89446135316808,300.0,"Fast Food,Snacks",0.0,Indore
Chinese Kolkata roll,3.89446135316808,200.0,"Indian,Chinese",0.0,Indore
Waff Up by Foobae,3.7,250.0,Beverages,100.0,Indore
Bati Lal Veg Non-Veg,3.89446135316808,300.0,"Rajasthani,North Indian",0.0,Indore
Guru Krapa Fast Food,3.89446135316808,70.0,"Street Food,Indian",0.0,Indore
ROLOP RESTAURANTS,3.89446135316808,150.0,"Chinese,Fast Food",0.0,Indore
The China Town,3.89446135316808,250.0,Chinese,0.0,Indore
DANKA PANIPURI,3.89446135316808,100.0,Chaat,0.0,Indore
Shree Sawariya Food,3.89446135316808,300.0,Chinese,0.0,Indore
Hummus & Chips,4.1,400.0,Mediterranean,50.0,Indore
Muscle Vision Nutrition,3.89446135316808,300.0,North Indian,0.0,Indore
Gourmet Ice Cream Cakes by Baskin Robbins,3.89446135316808,250.0,"Desserts,Ice Cream",0.0,Indore
The Bake House By Popular Bread,3.89446135316808,200.0,"Desserts,Bakery",0.0,Indore
Udipi,3.6,200.0,Indian,100.0,Indore
NAWABS BIRYANI,2.7,250.0,Biryani,100.0,Indore
The Jain Cafe & Bakery,3.89446135316808,250.0,"Bakery,Beverages",0.0,Indore
Ratan Sev Bhandar,4.6,150.0,"Snacks,Sweets",100.0,Indore
K2H Cafe and Restaurant,2.9,400.0,"North Indian,Chinese",100.0,Indore
99 Rotiwala,3.4,150.0,"North Indian,Combo",1000.0,Indore
Tinku's,4.2,300.0,"Fast Food,Pastas",100.0,Indore
FAMILY ADDA,3.89446135316808,300.0,"South Indian,Chinese",0.0,Indore
Raj pan sadan,3.89446135316808,60.0,Paan,0.0,Indore
NEMA KULFI & FALOODA,4.0,300.0,"Ice Cream,Sweets",100.0,Indore
Mr Charlie Cafe,3.89446135316808,300.0,"Chinese,Indian",0.0,Indore
Delhi Kitchen,3.89446135316808,200.0,"North Indian,Biryani",0.0,Indore
The High Garden,3.89446135316808,350.0,"Fast Food,Beverages",0.0,Indore
Dev's Bakery,4.2,150.0,"Desserts,Snacks",100.0,Indore
BSE,3.89446135316808,250.0,"Pizzas,Snacks",0.0,Indore
Shree Parshwanath Pan Sadan,4.6,100.0,Paan,50.0,Indore
Tea' La Cafe,3.89446135316808,600.0,"Beverages,Fast Food",0.0,Indore
The Taste of malwa,3.89446135316808,250.0,"Desserts,Sweets",0.0,Indore
Ghar Jaisi Dal Bati,3.89446135316808,300.0,"Thalis,Rajasthani",0.0,Indore
Prashant  nashta corner,3.9,150.0,"Chinese,North Indian",100.0,Indore
The Juice Bar,3.89446135316808,200.0,"Juices,Beverages",0.0,Indore
Paratha Party- Meals and Lunch Boxes,3.89446135316808,500.0,Indian,0.0,Indore
Delicious Hut,4.0,200.0,"North Indian,Chinese",100.0,Indore
Chai Thikana,4.1,150.0,Fast Food,500.0,Indore
Gurukripa by joshhii's,3.89446135316808,300.0,"North Indian,Chinese",0.0,Indore
hong kong wok,4.2,200.0,"North Indian,Indian",100.0,Indore
chai ciggy corner,3.89446135316808,200.0,"Snacks,Beverages",0.0,Indore
Mr. Mirchilal,3.89446135316808,300.0,"North Indian,Pizzas",0.0,Indore
Isha's cake,3.89446135316808,200.0,Bakery,0.0,Indore
The Indore Canteeen,3.89446135316808,300.0,"Snacks,Italian-American",0.0,Indore
Desi Vibes,3.89446135316808,250.0,"Indian,Chinese",0.0,Indore
Mahadev tasty point,3.89446135316808,250.0,Desserts,0.0,Indore
Devansh Mart,3.89446135316808,300.0,"Chinese,Indian",0.0,Indore
Yummy Burgers & Rolls,3.89446135316808,180.0,"American,Fast Food",0.0,Indore
Mr. Beans,4.1,500.0,"Continental,Desserts",20.0,Indore
Dexter Food Lab,3.89446135316808,300.0,"North Indian,Pizzas",0.0,Indore
Butter fast food station,3.89446135316808,300.0,"Fast Food,Chinese",0.0,Indore
"JALJU,S PIZZA",3.89446135316808,300.0,"Pizzas,Fast Food",0.0,Indore
INDORI PARADISE,3.6,300.0,"North Indian,Chinese",20.0,Indore
Kachh Ki Mashhur Dabeli,3.4,250.0,Indian,20.0,Indore
BURGER WORLD,3.89446135316808,300.0,"American,Fast Food",0.0,Indore
Nafees Cakes And Grill,3.9,400.0,"Pizzas,Pastas",100.0,Indore
Bombay Gully,3.89446135316808,250.0,Beverages,0.0,Indore
Famous Gony Hot Dog,3.89446135316808,100.0,Indian,0.0,Indore
Bunk Yard,3.89446135316808,250.0,"Fast Food,Italian",0.0,Indore
Zingsta Cakes,3.89446135316808,300.0,"Bakery,Desserts",0.0,Indore
The Brothers Cafe,3.89446135316808,200.0,"Beverages,Fast Food",0.0,Indore
Shaan E Indore,3.0,250.0,"Indian,Chinese",50.0,Indore
Cafe Udipi,4.2,250.0,South Indian,100.0,Indore
DESI RASOI,3.89446135316808,190.0,North Indian,0.0,Indore
Chinese Special,2.9,300.0,"Chinese,Indian",100.0,Indore
Ramesh Masala Dosa,4.2,200.0,South Indian,20.0,Indore
Thaliwala,3.89446135316808,300.0,Thalis,0.0,Indore
CHOLE DELIGHT,3.89446135316808,250.0,"Indian,Italian",0.0,Indore
THE PASTA KING,3.89446135316808,200.0,Asian,0.0,Indore
Delectable Delicacies,3.89446135316808,300.0,"Mughlai,Indian",0.0,Indore
OH INDORII,3.8,300.0,"Indian,North Indian",100.0,Indore
Davet Malwa,3.89446135316808,250.0,"Mughlai,North Indian",0.0,Indore
Chicken Kuk Do Ku,3.89446135316808,200.0,"North Indian,Snacks",0.0,Indore
Nema Kulfi Faluda Gajak,3.89446135316808,150.0,"Ice Cream,Desserts",0.0,Indore
Manjushree Cafe & Restaurant,3.89446135316808,200.0,"Indian,Chinese",0.0,Indore
Nema Kulfi and Gajak,3.9,200.0,"Desserts,Beverages",50.0,Indore
Yummy Shree Sandwich,4.0,300.0,"Pizzas,Beverages",20.0,Indore
Oiya,3.9,250.0,"Beverages,Desserts",20.0,Indore
Cheesy Af Pizzas,3.7,500.0,Fast Food,20.0,Indore
South indian coffee house,3.89446135316808,200.0,South Indian,0.0,Indore
Cakes 365,4.0,250.0,Desserts,20.0,Indore
99 roti wala old palsia,3.89446135316808,200.0,"Indian,North Indian",0.0,Indore
Jain Pan,3.89446135316808,200.0,Paan,0.0,Indore
Sip & Snacks,3.89446135316808,100.0,"Burgers,Pizzas",0.0,Indore
SURBHI SANDWICH,3.89446135316808,150.0,Chinese,0.0,Indore
New Apna Family Restaurant,3.89446135316808,300.0,"Chinese,Snacks",0.0,Indore
KETLI CAFE,3.89446135316808,300.0,"Snacks,Fast Food",0.0,Indore
The baker's,3.89446135316808,100.0,Bakery,0.0,Indore
The Red Maple Bakery,3.89446135316808,300.0,"Bakery,Desserts",0.0,Indore
HOTEL ETERNITY,3.89446135316808,400.0,"Snacks,Fast Food",0.0,Indore
Molto Bene Pizzeria,3.89446135316808,200.0,"Pizzas,Italian",0.0,Indore
Tadka,4.2,650.0,North Indian,50.0,Indore
Shree Gautam Chinese Food Station,4.2,250.0,"Chinese,Combo",20.0,Indore
Pizza hut,3.7,350.0,Pizzas,500.0,Indore
Baskin Robbins,4.3,250.0,Desserts,50.0,Indore
Fantasy bakery and Cafe,4.3,250.0,"Desserts,Snacks",100.0,Indore
Snacks 24,3.89446135316808,200.0,North Indian,0.0,Indore
Aai's Vada Pav,4.6,100.0,Fast Food,50.0,Indore
THE BLUE PARADISE,3.89446135316808,350.0,"Beverages,Chinese",0.0,Indore
Roll Point,3.89446135316808,200.0,Continental,0.0,Indore
The Chicken Hub,3.1,150.0,"North Indian,Snacks",50.0,Indore
Mr. Waiter,3.89446135316808,300.0,"Fast Food,Pizzas",0.0,Indore
TAOBAO CORNDOG,3.89446135316808,200.0,"Chinese,Fast Food",0.0,Indore
FOOD 24,3.89446135316808,200.0,"Fast Food,South Indian",0.0,Indore
CHAV TRULY INDIAN,3.89446135316808,350.0,North Indian,0.0,Indore
Momo Jomo,3.6,199.0,"Chinese,Beverages",20.0,Indore
The Ullu Cafe,3.89446135316808,250.0,"Fast Food,Chinese",0.0,Indore
Al-Arabi-Falafel,4.2,200.0,Arabian,20.0,Indore
Foobae,3.5,250.0,"Burgers,Mexican",100.0,Indore
Mitti - Organic. Fresh. Desi.,4.2,300.0,"Healthy Food,Salads",100.0,Indore
CHAI ADDA,3.89446135316808,250.0,"Beverages,Fast Food",0.0,Indore
iFoodLounge,4.1,300.0,"North Indian,Chinese",100.0,Indore
Om Namkeen,4.6,200.0,"Snacks,Sweets",100.0,Indore
APNA SANDWICH - SAKET,3.8,200.0,"Fast Food,Snacks",500.0,Indore
Pavino vada pav and Cafe,3.89446135316808,100.0,Snacks,0.0,Indore
Jmd Benzo Center,3.89446135316808,100.0,"Street Food,Indian",0.0,Indore
Beans To Bar,3.89446135316808,250.0,Desserts,0.0,Indore
AM PM Cafe & Restaurant,3.0,200.0,"North Indian,Snacks",100.0,Indore
Dessert Monk,3.89446135316808,250.0,"Desserts,Beverages",0.0,Indore
Sam's Momos,3.89446135316808,300.0,"Chinese,Snacks",0.0,Indore
MUMBAI SHAWARMA KING,3.6,210.0,"Chinese,Lebanese",20.0,Indore
Hotel Zaki,2.9,200.0,"North Indian,Snacks",20.0,Indore
Paprika Pizza Hut And Sandwich,3.89446135316808,250.0,Fast Food,0.0,Indore
Ravi Alpahar,4.5,100.0,Snacks,100.0,Indore
Thali Nation,3.8,300.0,"Indian,Chinese",50.0,Indore
WHERE'S MY BURGER,3.89446135316808,150.0,"Burgers,Snacks",0.0,Indore
AAO JI PARATHA RESTAURANT,3.89446135316808,150.0,North Indian,0.0,Indore
BOMBAY KULFI,3.89446135316808,250.0,"Ice Cream,Desserts",0.0,Indore
SAWARIYA BHOJNALAYA,3.89446135316808,250.0,Indian,0.0,Indore
Saket Dryfruits,3.89446135316808,600.0,Healthy Food,0.0,Indore
Mirzapur Cafe,3.89446135316808,150.0,"Fast Food,Snacks",0.0,Indore
Indori Cafe House,3.89446135316808,300.0,"North Indian,Chinese",0.0,Indore
Chai Pyali,3.89446135316808,100.0,"Beverages,Fast Food",0.0,Indore
BANSURIWALA,3.6,200.0,"North Indian,Fast Food",500.0,Indore
Zakir Family restaurant,4.0,350.0,"Mughlai,North Indian",500.0,Indore
Subway,4.0,250.0,"Healthy Food,Salads",500.0,Indore
BITE AND BEANS,3.89446135316808,200.0,"Beverages,Fast Food",0.0,Indore
Rasgulla House,4.3,120.0,"Sweets,Desserts",100.0,Indore
Chinese Kolkata Rolls,3.89446135316808,300.0,"Chinese,Snacks",0.0,Indore
Spicy Family,2.8,450.0,"Indian,Chinese",100.0,Indore
DIET DIAL,3.89446135316808,250.0,Salads,0.0,Indore
HEAD SAHAB USAL POHA,3.89446135316808,100.0,Indian,0.0,Indore
FLAVOUR BOX,4.0,250.0,"Chinese,Snacks",20.0,Indore
Laxminarayan Doodhwala,3.9,200.0,"Street Food,Desserts",100.0,Indore
Momo  Rolls Wala,3.89446135316808,250.0,"Snacks,Chinese",0.0,Indore
Noodle Noobs,3.89446135316808,300.0,Chinese,0.0,Indore
Bistro Shack- The Mocktail Bar,3.89446135316808,250.0,Beverages,0.0,Indore
Rolls Club,3.0,200.0,"Snacks,Chinese",50.0,Indore
ROYALE AROMA,3.89446135316808,200.0,"North Indian,Rajasthani",0.0,Indore
Spicy Tadka,3.4,200.0,Snacks,20.0,Indore
NEW SAPNA SANDWICH AND PIZZA,3.89446135316808,200.0,"Pizzas,Fast Food",0.0,Indore
Mr Waiter,3.89446135316808,300.0,"Fast Food,Snacks",0.0,Indore
Biggies Burger,4.0,300.0,"American,Fast Food",100.0,Indore
Tealogy,3.89446135316808,200.0,"Beverages,Chinese",0.0,Indore
Yaari Vibes adk's chai-e-irani & 14mm parathas,3.89446135316808,280.0,"Indian,Beverages",0.0,Indore
Gautam Chinese wok,3.89446135316808,200.0,"Chinese,Snacks",0.0,Indore
Chai Kaapi,3.5,200.0,Beverages,20.0,Indore
Santushti Restaurant,3.8,250.0,Indian,20.0,Indore
Top N Town ICE CREAM,4.5,100.0,"Ice Cream,Desserts",20.0,Indore
FOODONS,3.89446135316808,150.0,"Continental,Pizzas",0.0,Indore
JUST FOOD,3.89446135316808,200.0,"Fast Food,Pizzas",0.0,Indore
Shree Bhairavnath Misthan Bhandar - Rabdi Guru,3.89446135316808,100.0,"Desserts,Sweets",0.0,Indore
AL-BAIK,4.0,250.0,Indian,50.0,Indore
Momo Station and Shawarma Grill,4.0,200.0,Chinese,100.0,Indore
Blendit,3.89446135316808,250.0,Beverages,0.0,Indore
The Belgian Waffle Co.,4.2,200.0,"Desserts,Beverages",500.0,Indore
Mitti Bakes (by Mitti - Organic Fresh Desi),3.89446135316808,300.0,"Bakery,Desserts",0.0,Indore
Jain Shree Dal Bafla,3.89446135316808,300.0,Indian,0.0,Indore
The Veg Bowl,3.6,200.0,"Chinese,North Indian",100.0,Indore
Nourrit,3.89446135316808,300.0,"Chinese,Fast Food",0.0,Indore
Ashirwad Bhojanalay,3.7,200.0,"Thalis,North Indian",50.0,Indore
Dilli Darbar-A Family Restaurant,3.9,350.0,"Mughlai,Biryani",100.0,Indore
Shree leela Restaurant,4.0,200.0,Indian,100.0,Indore
CAFE SUKOON,4.6,200.0,"North Indian,American",50.0,Indore
Shankheswar Restaurant,3.89446135316808,200.0,"Indian,Fast Food",0.0,Indore
Ratan Shree fariyali centre,3.9,200.0,"Street Food,Indian",20.0,Indore
CAFE 20 20,3.89446135316808,250.0,"Beverages,Chinese",0.0,Indore
Al Baik Chicken,3.3,250.0,"Snacks,American",20.0,Indore
Anand Bhojnalay,3.8,200.0,"North Indian,Thalis",1000.0,Indore
Indian Zayka,2.3,250.0,"Indian,North Indian",100.0,Indore
JAINAM CAFE,3.89446135316808,300.0,"Indian,Chinese",0.0,Indore
Nafees Restaurant,4.0,350.0,"Mughlai,Biryani",1000.0,Indore
CAFE INCOGNITO,3.89446135316808,250.0,"North Indian,Indian",0.0,Indore
Cakes N' Craft,3.8,300.0,Desserts,100.0,Indore
The Fried Nation,3.89446135316808,200.0,"North Indian,Snacks",0.0,Indore
Cake Me Away,3.89446135316808,350.0,"Snacks,Beverages",0.0,Indore
Molly Moo Ice Creams,3.89446135316808,300.0,Ice Cream,0.0,Indore
CLOUD 99,3.89446135316808,300.0,"North Indian,Chinese",0.0,Indore
Sagar Juice Center,3.8,200.0,Beverages,100.0,Indore
Classic Supar Bazar,3.89446135316808,200.0,"North Indian,Biryani",0.0,Indore
THE KING'S CAFE,3.89446135316808,300.0,"Continental,Desserts",0.0,Indore
Gud4Gut,3.89446135316808,99.0,"Sweets,Healthy Food",0.0,Indore
shree Guruu Kripa,3.89446135316808,150.0,Snacks,0.0,Indore
MBA Thaliwala,3.89446135316808,200.0,Indian,0.0,Indore
PIZZA RG,2.9,300.0,"Pizzas,Italian",20.0,Indore
Cafe cuppa & restro,2.8,200.0,Fast Food,20.0,Indore
THE MAGIC OF AROMA,3.89446135316808,300.0,"North Indian,Chinese",0.0,Indore
The Baking Room,3.89446135316808,300.0,Desserts,0.0,Indore
Ice Balls & Slice Square - New Palasia,4.2,200.0,"Pizzas,Pastas",20.0,Indore
New Egg Zone,3.89446135316808,150.0,"Indian,Snacks",0.0,Indore
Shree Chinatown Chinese Food,3.89446135316808,300.0,"Chinese,Indian",0.0,Indore
shri agrawal sweets & namkeen,3.89446135316808,300.0,"Sweets,Snacks",0.0,Indore
Shree mahalaxmi moong ke bhajiye,4.6,100.0,Snacks,20.0,Indore
SAOJI FOOD (NAGPURI NONVEGETARIAN),3.89446135316808,400.0,"North Indian,Thalis",0.0,Indore
SNACK BUCKET,3.5,39.0,"Seafood,Indian",50.0,Indore
Olives by Mumbai House,3.89446135316808,550.0,"North Indian,Indian",0.0,Indore
Jain Shree Kanchan,3.7,150.0,Snacks,50.0,Indore
Shri Gurukripa Dudh Dahi Bhandar,3.89446135316808,50.0,Beverages,0.0,Indore
The Blue Roof Paradise,3.89446135316808,399.0,"Fast Food,Chinese",0.0,Indore
Food mohalla,3.89446135316808,400.0,"Pizzas,Snacks",0.0,Indore
Jai Ganesh Sandwich,3.89446135316808,200.0,Italian,0.0,Indore
COOL UNCLE WAFFLES AND PANCAKES AND FASTFOOD,3.89446135316808,400.0,"Desserts,Snacks",0.0,Indore
Shawarma Grill & Momo Station,3.89446135316808,300.0,"Arabian,Snacks",0.0,Indore
Urban Singh,3.89446135316808,400.0,"Chinese,Desserts",0.0,Indore
Baba Bhojnalaya,3.89446135316808,250.0,Indian,0.0,Indore
Nema Kulfi and Gajak 56 Dukan,3.89446135316808,100.0,"Ice Cream,Desserts",0.0,Indore
Tinku's,3.9,200.0,"Fast Food,Street Food",50.0,Indore
Dr. Joos,3.89446135316808,250.0,"Juices,Beverages",0.0,Indore
Shree Gangour Sweets,3.3,500.0,"Snacks,Sweets",20.0,Indore
Balaji Fariyali Center,3.89446135316808,150.0,Indian,0.0,Indore
Bhopal Baking Company,3.89446135316808,499.0,"Bakery,Fast Food",0.0,Indore
Dawar restaurant,3.4,250.0,North Indian,20.0,Indore
Apna Sweets,4.0,250.0,"North Indian,Sweets",5000.0,Indore
Apna Kitchen,3.5,300.0,North Indian,50.0,Indore
MAA ANNPURNA PARATHA JUNCTION,3.89446135316808,149.0,"North Indian,South Indian",0.0,Indore
Apsara Ice Creams,4.5,150.0,"Ice Cream,Desserts",20.0,Indore
shri guru kripa restaurant,3.1,300.0,Indian,20.0,Indore
Mamma Mia (VEG-EGG-NONVEG),3.89446135316808,39.0,"Punjabi,Chinese",0.0,Indore
khurana's,3.89446135316808,200.0,Sweets,0.0,Indore
Kake Di Hatti,3.7,250.0,"Punjabi,North Indian",100.0,Indore
Habit Coffee Lounge,3.89446135316808,208.0,Beverages,0.0,Indore
Apna Restaurant,3.89446135316808,200.0,Beverages,0.0,Indore
OMG Lunch Buzzer,3.9,300.0,"Indian,Chinese",20.0,Indore
Whatta Khichdi,3.89446135316808,250.0,"Indian,North Indian",0.0,Indore
STARBUTTS FASTFOOD & COFFEE,3.89446135316808,39.0,"Fast Food,Italian",0.0,Indore
Tik Tik Tikka,3.7,300.0,"Biryani,Kebabs",20.0,Indore
Acchan Shri Foods,3.89446135316808,150.0,South Indian,0.0,Indore
Kolkata Roll Chinese Chaska 56 Dukan,3.6,200.0,"Chinese,Fast Food",50.0,Indore
Mitthu Cafe,3.89446135316808,250.0,"Indian,Fast Food",0.0,Indore
Johny Hot Dog-56 dukan,4.3,150.0,Fast Food,1000.0,Indore
MP-09 Nagpal's Chole Bhature - New Palasia,4.0,200.0,"North Indian,Street Food",100.0,Indore
Vinny s Cakes,3.89446135316808,400.0,"Bakery,Snacks",0.0,Indore
JAI MATA DI VADA PAV,3.89446135316808,150.0,"Snacks,Chinese",0.0,Indore
Alav,3.6,350.0,"Chinese,North Indian",50.0,Indore
DOSA CRAFT,3.7,200.0,South Indian,20.0,Indore
Thali.Com,3.89446135316808,200.0,"Indian,Thalis",0.0,Indore
Gajal ENTERPRISES,3.89446135316808,199.0,North Indian,0.0,Indore
GHAR CAFE AND RESTAURANT,3.89446135316808,600.0,North Indian,0.0,Indore
CHAI KAAPI 56,3.89446135316808,300.0,"Indian,Beverages",0.0,Indore
Wrapstick,3.89446135316808,300.0,"Pizzas,Fast Food",0.0,Indore
One & Only Appe House,3.89446135316808,100.0,South Indian,0.0,Indore
Rice Paradise,3.89446135316808,200.0,Indian,0.0,Indore
MHOW KULFI,4.5,300.0,Indian,20.0,Indore
The Food Junction,3.89446135316808,200.0,Indian,0.0,Indore
FUN FOOD TEA,3.89446135316808,300.0,"Chinese,British",0.0,Indore
Dilli Darbar,4.1,500.0,"Mughlai,Biryani",20.0,Indore
Yummy kitchen,3.6,250.0,North Indian,20.0,Indore
Mughlai Roll s,4.4,100.0,"Snacks,North Indian",20.0,Indore
Ande ka Fanda,3.89446135316808,150.0,"Snacks,Fast Food",0.0,Indore
Madhuram Sweets,3.6,150.0,"Sweets,Snacks",100.0,Indore
Motu chinese,3.89446135316808,199.0,Chinese,0.0,Indore
Jai Mahakal Dhaba Family Restaurant,3.89446135316808,300.0,"Indian,Combo",0.0,Indore
new apna fruit shop,3.89446135316808,150.0,"Beverages,Juices",0.0,Indore
THE CHINESE HUT,3.89446135316808,150.0,"Chinese,North Indian",0.0,Indore
Hotel Kanchan Tilak,3.6,300.0,"North Indian,Chinese",100.0,Indore
New Ishwar Dhaba,3.89446135316808,200.0,"Biryani,Indian",0.0,Indore
Nafees Bakers,3.89446135316808,400.0,"Desserts,Bakery",0.0,Indore
Vrindavan Restaurant,3.7,500.0,"Indian,Chinese",100.0,Indore
Charu's,3.89446135316808,200.0,"Fast Food,Chinese",0.0,Indore
Mocha,3.89446135316808,800.0,"North Indian,Chinese",0.0,Indore
Bhiya Ka Thiya,3.89446135316808,300.0,Snacks,0.0,Indore
Night Food Stand,3.89446135316808,200.0,"Chinese,Snacks",0.0,Indore
Punjab Dii Mehak,3.89446135316808,199.0,"Punjabi,North Indian",0.0,Indore
Ghar Ki Rasoi,3.89446135316808,200.0,North Indian,0.0,Indore
Vijay Chaat House,4.2,150.0,Snacks,500.0,Indore
The Basmati Kitchen,3.89446135316808,300.0,"Beverages,Indian",0.0,Indore
Suffa Restaurant,3.89446135316808,300.0,"Indian,Chinese",0.0,Indore
Cafe Kono,3.0,300.0,"Continental,Pizzas",50.0,Indore
TEA TROLLS,3.89446135316808,250.0,"Beverages,Fast Food",0.0,Indore
Om Namkeen,4.5,200.0,"Snacks,Sweets",100.0,Indore
Gulu's Omelette,3.89446135316808,100.0,Snacks,0.0,Indore
Chaat Palace,3.89446135316808,200.0,Indian,0.0,Indore
Vajpayee s Rasgulla World,3.89446135316808,100.0,Desserts,0.0,Indore
Street Foods By Punjab Grill,3.3,350.0,North Indian,20.0,Indore
Take A Break Cafe,3.89446135316808,150.0,"Fast Food,Pastas",0.0,Indore
Inizio,3.89446135316808,600.0,"Pizzas,Fast Food",0.0,Indore
Nothing Before Coffee,3.7,300.0,"Beverages,Snacks",50.0,Indore
thekedarchai,3.89446135316808,100.0,"Beverages,Fast Food",0.0,Indore
FISH KING,3.89446135316808,39.0,"Seafood,Goan",0.0,Indore
Dev's Bakery,4.0,150.0,"Bakery,Snacks",50.0,Indore
INDORI HUNGERS POINT,3.89446135316808,100.0,"Fast Food,Indian",0.0,Indore
Indori Veg Restaurant,3.89446135316808,300.0,"North Indian,South Indian",0.0,Indore
Royal curries,3.89446135316808,400.0,North Indian,0.0,Indore
THE MAD BAKERS,3.89446135316808,150.0,"Bakery,Desserts",0.0,Indore
MAA ANNAPURNA RESTAURANT,3.89446135316808,199.0,"North Indian,Thalis",0.0,Indore
Good luck restaurant,3.6,250.0,Indian,50.0,Indore
Daddy's Fried Potato,4.0,150.0,"Beverages,Desserts",20.0,Indore
Swad Tiffin Center,3.89446135316808,200.0,"North Indian,Chinese",0.0,Indore
Young Tarang,3.8,200.0,"South Indian,Chinese",1000.0,Indore
INDORI TANDOORI CHAI AND FOODS,3.89446135316808,300.0,"Beverages,Pizzas",0.0,Indore
Roti.Com,3.89446135316808,200.0,"Thalis,Rajasthani",0.0,Indore
Shri Kripa Restaurant,3.9,250.0,"Thalis,North Indian",100.0,Indore
Super Johny Hot Dog,3.89446135316808,100.0,"American,North Indian",0.0,Indore
oyoo24,3.89446135316808,200.0,North Indian,0.0,Indore
MAA NARMADA PAAN,3.89446135316808,50.0,Paan,0.0,Indore
RUDRAKSH CHINESE &FAMILY RESTAURANT,3.89446135316808,250.0,"Chinese,North Indian",0.0,Indore
Shri Ramji Paratha Centre,3.89446135316808,200.0,"Street Food,Indian",0.0,Indore
Koffee King,3.89446135316808,200.0,"Desserts,Beverages",0.0,Indore
Pasand Food Point,3.7,250.0,North Indian,100.0,Indore
Arman Hotel,3.89446135316808,300.0,Indian,0.0,Indore
Chai Chuski Bar And Restaurant,3.89446135316808,250.0,"Beverages,Fast Food",0.0,Indore
Nine To Eleven,3.89446135316808,200.0,"Bakery,Snacks",0.0,Indore
Santosh Fast Food & Beverage,3.89446135316808,300.0,"Fast Food,Beverages",0.0,Indore
Sam's Momos,3.8,200.0,"Chinese,Snacks",1000.0,Indore
Shanu Sandwich and Shakes,3.89446135316808,150.0,Snacks,0.0,Indore
Puran Falahari,3.89446135316808,150.0,Snacks,0.0,Indore
Jhankar Restaurant,2.9,200.0,"Fast Food,Italian",20.0,Indore
The Country Wok 56Dukan,3.89446135316808,350.0,"Chinese,Fast Food",0.0,Indore
Pizza Choice,3.89446135316808,299.0,"Pizzas,Fast Food",0.0,Indore
CHINESE SPECIAL,3.89446135316808,200.0,Chinese,0.0,Indore
Hotel Rajhans-Palasia,4.2,250.0,"Thalis,Rajasthani",100.0,Indore
Hotel Apna Avenue,4.0,200.0,"North Indian,Chinese",1000.0,Indore
Hunger Story,3.89446135316808,650.0,"North Indian,Snacks",0.0,Indore
Tilwe Tea Temple,3.89446135316808,150.0,"Beverages,Snacks",0.0,Indore
Food Delight,3.89446135316808,300.0,"North Indian,Fast Food",0.0,Indore
North Kitchen CO.,3.89446135316808,250.0,North Indian,0.0,Indore
Anand shree fruit juice,3.89446135316808,350.0,Beverages,0.0,Indore
Old kolkata roll club,4.0,200.0,"Snacks,Chinese",20.0,Indore
Shree Krishna Cakes,3.89446135316808,300.0,Bakery,0.0,Indore
Feast Lane,3.89446135316808,250.0,"Fast Food,Italian",0.0,Indore
Shree Tasty Sandwich Centre,3.89446135316808,150.0,"Snacks,Beverages",0.0,Indore
